cow,date,hour,Walk,Rest,Eat,ACTIVITY_LEVEL,Target
4102,11/11/2013,8,197.948,3398.483,3.568,-748.48085,1
4102,11/11/2013,9,95.679,3504.32,0,-790.68496,1
4102,11/11/2013,10,292.87,3307.129,0,-713.78047,1
4102,11/11/2013,11,47.649,3552.35,0,-809.41666,1
4102,11/11/2013,12,637.173,1244.314,1718.512,537.5305,1
4102,11/11/2013,13,3599.999,0,0,575.99984,1
4102,11/11/2013,14,899.146,3.569,2693.692,1274.39313,1
4102,11/11/2013,15,235.855,1999.106,1365.038,151.25838,1
4102,11/11/2013,16,139.245,2141.463,1319.291,83.84493,1
4102,11/11/2013,17,421.292,258.67,2920.037,1234.32816,1
4102,11/11/2013,18,28.555,3571.444,0,-816.86332,1
4102,11/11/2013,19,456.919,3143.08,0,-649.80136,1
4102,11/11/2013,20,1767.107,1735.364,54.698,-93.42344,1
4102,11/11/2013,21,2988.14,0,593.925,727.5509,1
4102,11/11/2013,22,1798.737,3.563,1797.699,1042.01201,1
4102,11/11/2013,23,2826.136,773.863,0,274.19327,1
4102,11/11/2013,24,1533.453,2066.546,0,-229.9531,1
4262,10/1/2013,1,36.122,3563.878,0,-813.91242,1
4262,10/1/2013,2,10.468,3589.532,0,-823.91748,1
4262,10/1/2013,3,317.718,3282.282,0,-704.08998,1
4262,10/1/2013,4,2998.262,179.446,414.122,612.38058,1
4262,10/1/2013,5,525.774,316.993,2757.233,1169.25331,1
4262,10/1/2013,6,308.721,3291.279,0,-707.59881,1
4262,10/1/2013,7,106.069,3493.931,0,-786.63309,1
4262,10/1/2013,8,365.677,430.45,2803.873,1137.13148,1
4262,10/1/2013,9,209.492,3390.508,0,-746.29812,1
4262,10/1/2013,10,1226.829,1783.964,589.207,33.44786,1
4262,10/1/2013,11,351.914,719.426,2528.66,952.87546,1
4262,10/1/2013,12,3285.124,314.876,0,453.19836,1
4262,10/1/2013,13,899.94,5.852,2686.016,1270.77116,1
4262,10/1/2013,14,398.789,2978.23,222.981,-527.53464,1
4262,10/1/2013,15,204.246,3387.581,8.173,-743.03161,1
4262,10/1/2013,16,353.66,3246.34,0,-690.0726,1
4262,10/1/2013,17,373.46,392.479,1172.387,461.88597,1
4262,10/1/2013,18,403.612,3176.357,20.03,-657.57159,1
4262,10/1/2013,19,1320.637,118.328,2161.034,1091.72076,1
4262,10/1/2013,20,3129.173,0,470.826,698.4146,1
4262,10/1/2013,21,171.461,2035.399,1393.139,144.41037,1
4262,10/1/2013,22,408.95,3191.049,0,-668.50927,1
4262,10/1/2013,23,1117.23,2482.769,0,-392.28007,1
4262,10/1/2013,24,50.071,3549.928,0,-808.47208,1
4262,10/2/2013,1,1135.875,2464.124,0,-385.00852,1
4262,10/2/2013,2,101.386,3498.613,0,-788.45923,1
4262,10/2/2013,3,282.902,3317.097,0,-717.66799,1
4262,10/2/2013,4,3466.368,15.527,111.097,597.70841,1
4262,10/2/2013,5,148.982,0,3451.017,1473.26426,1
4262,10/2/2013,6,1060.251,529.773,2009.975,891.98187,1
4262,10/2/2013,7,572.86,3027.139,0,-604.58437,1
4262,10/2/2013,8,182.344,3417.655,0,-756.88561,1
4262,10/2/2013,9,1253.004,2346.995,0,-339.32821,1
4262,10/2/2013,10,353.527,1055.905,2190.567,733.74431,1
4262,10/2/2013,11,722.815,2807.612,69.572,-500.88012,1
4262,10/2/2013,12,2852.372,0,747.627,770.38286,1
4262,10/2/2013,13,976.901,985.345,1633.067,615.56295,1
4262,10/2/2013,14,53.691,3546.308,0,-807.06028,1
4262,10/2/2013,15,410.976,620.87,2568.153,1001.58032,1
4262,10/2/2013,16,353.871,2143.339,1102.789,26.82277,1
4262,10/2/2013,17,50.583,3549.416,0,-808.2724,1
4262,10/2/2013,18,837.658,2127.115,635.226,-88.41625,1
4262,10/2/2013,19,369.151,2362.308,868.54,-119.47988,1
4262,10/2/2013,20,3056.28,3.504,536.707,713.61582,1
4262,10/2/2013,21,246.433,1435.82,1917.746,514.644,1
4262,10/2/2013,22,192.301,3407.698,0,-753.00238,1
4262,10/2/2013,23,582.54,1362.989,1654.47,474.59633,1
4262,10/2/2013,24,11.64,3588.359,0,-823.46017,1
4262,10/3/2013,1,27.958,3572.041,0,-817.09615,1
4262,10/3/2013,2,1107.171,1386.858,1105.97,322.67742,1
4262,10/3/2013,3,457.822,3142.177,0,-649.44919,1
4262,10/3/2013,4,2620.887,27.27,947.167,810.87996,1
4262,10/3/2013,5,433.432,1265.97,1900.597,576.42676,1
4262,10/3/2013,6,953.863,2646.136,0,-455.9932,1
4262,10/3/2013,7,237.299,3362.7,0,-735.45316,1
4262,10/3/2013,8,666.427,2431.668,501.904,-241.85564,1
4262,10/3/2013,9,312.756,1570.404,1716.839,409.92042,1
4262,10/3/2013,10,281.181,3318.818,0,-718.33918,1
4262,10/3/2013,11,427.244,2334.52,838.235,-116.52186,1
4262,10/3/2013,12,2324.368,3.507,1269.786,904.40239,1
4262,10/3/2013,13,704.728,266.707,2620.369,1151.96885,1
4262,10/3/2013,14,51.337,3548.662,0,-807.97834,1
4262,10/3/2013,15,110.855,785.76,2703.384,972.43328,1
4262,10/3/2013,16,1044.443,1859.024,696.532,32.0788,1
4262,10/3/2013,17,67.624,3532.375,0,-801.62641,1
4262,10/3/2013,18,136.382,3463.617,0,-774.81079,1
4262,10/3/2013,19,204.53,82.036,3313.433,1405.49838,1
4262,10/3/2013,20,3292.183,147.018,48.784,513.42442,1
4262,10/3/2013,21,295.198,987.113,2317.688,793.62465,1
4262,10/3/2013,22,458.425,3141.574,0,-649.21402,1
4262,10/3/2013,23,593.758,3006.241,0,-596.43415,1
4262,10/3/2013,24,295.126,843.741,2461.132,886.83517,1
4262,10/4/2013,1,1264.826,2158.252,176.921,-219.71898,1
4262,10/4/2013,2,1369.937,2230.062,0,-293.72434,1
4262,10/4/2013,3,346.215,3253.784,0,-692.97592,1
4262,10/4/2013,4,2971.941,623.388,0,332.13132,1
4262,10/4/2013,5,13.989,3586.01,0,-822.54406,1
4262,10/4/2013,6,93.285,3506.714,0,-791.61862,1
4262,10/4/2013,7,71.138,3528.861,0,-800.25595,1
4262,10/4/2013,8,310.331,954.88,2334.788,810.64152,1
4262,10/4/2013,9,578.847,36.173,2984.979,1337.98691,1
4262,10/4/2013,10,444.862,2104.112,1051.025,28.66266,1
4262,10/4/2013,11,1517.043,2037.49,0,-225.89582,1
4262,10/4/2013,12,3328.003,0,212.535,621.74518,1
4262,10/4/2013,13,45.986,0,3554.013,1500.04322,1
4262,10/4/2013,14,556.634,2835.686,207.679,-475.92116,1
4262,10/4/2013,15,233.998,1.173,3364.828,1450.39765,1
4262,10/4/2013,16,301.116,3245.569,53.314,-675.91043,1
4262,10/4/2013,17,0,3599.999,0,-827.99977,1
4262,10/4/2013,18,776.573,2820.563,2.863,-523.27535,1
4262,10/4/2013,19,88.628,0,3511.371,1488.9563,1
4262,10/4/2013,20,2888.964,0,711.035,760.86894,1
4262,10/4/2013,21,752.555,4.682,2836.913,1310.8354,1
4262,10/4/2013,22,340.767,3161.233,97.999,-631.40129,1
4262,10/4/2013,23,1659.861,1920.314,0,-176.09446,1
4262,10/4/2013,24,1531.739,949.624,1118.636,496.49184,1
4262,10/5/2013,1,0,3599.999,0,-827.99977,1
4262,10/5/2013,2,76.971,3523.028,0,-797.98108,1
4262,10/5/2013,3,233.693,3363.969,0,-736.32199,1
4262,10/5/2013,4,2859.966,0,734.19,765.95436,1
4262,10/5/2013,5,337.431,1803.395,1459.173,252.06077,1
4262,10/5/2013,6,1091.851,2508.148,0,-402.17788,1
4262,10/5/2013,7,47.9,3552.099,0,-809.31877,1
4262,10/5/2013,8,164.67,3435.329,0,-763.77847,1
4262,10/5/2013,9,140.027,3459.972,0,-773.38924,1
4262,10/5/2013,10,406.164,1773.012,1420.823,253.93914,1
4262,10/5/2013,11,938.747,0,2658.912,1266.94256,1
4262,10/5/2013,12,3374.807,60.836,157.339,592.05922,1
4262,10/5/2013,13,518.05,1495.957,1585.992,404.93453,1
4262,10/5/2013,14,114.48,3485.519,0,-783.35257,1
4262,10/5/2013,15,627.551,2179.062,793.386,-67.55398,1
4262,10/5/2013,16,336.657,893.786,2369.556,843.50786,1
4262,10/5/2013,17,838.533,2761.466,0,-500.9719,1
4262,10/5/2013,18,1201.073,2398.926,0,-359.5813,1
4262,10/5/2013,19,171.63,1850.435,1577.934,264.59303,1
4262,10/5/2013,20,2853.763,2.333,734.557,764.57943,1
4262,10/5/2013,21,1154.769,2437.04,0,-375.75616,1
4262,10/5/2013,22,589.074,3002.757,8.168,-592.95171,1
4262,10/5/2013,23,351.106,3248.893,0,-691.06843,1
4262,10/5/2013,24,313.66,563.96,2722.379,1063.87398,1
4262,10/6/2013,1,637.91,535.589,2426.5,998.01013,1
4262,10/6/2013,2,3065.974,534.025,0,367.73009,1
4262,10/6/2013,3,217.699,3382.3,0,-743.09716,1
4262,10/6/2013,4,3593.703,6.296,0,573.5444,1
4262,10/6/2013,5,634.075,1074.029,1883.712,645.58437,1
4262,10/6/2013,6,192.367,3407.632,0,-752.97664,1
4262,10/6/2013,7,1160.691,2439.308,0,-375.33028,1
4262,10/6/2013,8,365.327,3234.672,0,-685.52224,1
4262,10/6/2013,9,40.955,1600.651,1958.393,460.92813,1
4262,10/6/2013,10,1210.861,112.191,2276.947,1124.25157,1
4262,10/6/2013,11,516.748,1035.186,1931.243,655.70896,1
4262,10/6/2013,12,3547.404,1.168,0,567.316,1
4262,10/6/2013,13,1075.882,2524.117,0,-408.40579,1
4262,10/6/2013,14,2231.191,1063.938,304.87,240.33022,1
4262,10/6/2013,15,220.896,631.549,2747.554,1044.05977,1
4262,10/6/2013,16,0,3599.999,0,-827.99977,1
4262,10/6/2013,17,835.617,2253.042,511.34,-169.73814,1
4262,10/6/2013,18,4.669,0,3595.33,1510.78564,1
4262,10/6/2013,19,2046.468,1178.795,291.918,178.91759,1
4262,10/6/2013,20,3451.384,0,131.079,607.27462,1
4262,10/6/2013,21,219.427,2711.881,668.691,-307.77409,1
4262,10/6/2013,22,702.556,2035.945,861.498,5.97077,1
4262,10/6/2013,23,299.912,128.571,3171.516,1350.45131,1
4262,10/6/2013,24,84.038,3515.961,0,-795.22495,1
4262,10/7/2013,1,15.173,3584.826,0,-822.0823,1
4262,10/7/2013,2,269.484,3330.515,0,-722.90101,1
4262,10/7/2013,3,114.355,3412.149,73.495,-735.62957,1
4262,10/7/2013,4,3328.103,247.104,21.287,484.6031,1
4262,10/7/2013,6,212.323,2728.158,0,-593.50466,1
4262,10/7/2013,7,839.117,2760.882,0,-500.74414,1
4262,10/7/2013,8,1082.483,2517.516,0,-405.8314,1
4262,10/7/2013,9,2303.668,1296.331,0,70.43075,1
4262,10/7/2013,10,701.702,341.716,2556.581,1107.44166,1
4262,10/7/2013,11,400.978,0,3199.021,1407.7453,1
4262,10/7/2013,12,3420.776,46.842,111.299,583.29608,1
4262,10/7/2013,13,132.223,3467.776,0,-776.4328,1
4262,10/7/2013,14,310.928,3289.071,0,-706.73785,1
4262,10/7/2013,15,266.483,647.913,2685.603,1021.57055,1
4262,10/7/2013,16,271.377,2838.471,490.151,-403.56459,1
4262,10/7/2013,17,218.393,2144.845,1236.761,61.06815,1
4262,10/7/2013,18,1357.485,1185.388,1057.126,388.55128,1
4262,10/7/2013,19,539.397,3060.602,0,-617.63494,1
4262,10/7/2013,20,2693.873,752.29,132.767,313.75512,1
4262,10/7/2013,21,343.93,735.349,2520.72,944.60093,1
4262,10/7/2013,22,1180.508,2419.491,0,-367.60165,1
4262,10/7/2013,23,583.898,932.275,2083.826,754.20735,1
4262,10/7/2013,24,916.192,1158.329,1525.478,520.87581,1
4262,10/8/2013,1,552.187,3047.812,0,-612.64684,1
4262,10/8/2013,2,95.521,3504.478,0,-790.74658,1
4262,10/8/2013,3,473.237,3126.762,0,-643.43734,1
4262,10/8/2013,4,2812.286,0,776.031,775.89878,1
4262,10/8/2013,5,305.571,1618.451,1675.977,380.55797,1
4262,10/8/2013,6,226.207,3373.792,0,-739.77904,1
4262,10/8/2013,7,12.816,3587.183,0,-823.00153,1
4262,10/8/2013,8,500.608,2600.46,498.931,-308.4575,1
4262,10/8/2013,9,249.898,515.522,2834.579,1111.9368,1
4262,10/8/2013,10,211.535,3388.464,0,-745.50112,1
4262,10/8/2013,11,680.767,2919.232,0,-562.50064,1
4262,10/8/2013,12,3295.196,304.803,0,457.12667,1
4262,10/8/2013,13,1004.966,10.229,2576.607,1240.61683,1
4262,10/8/2013,14,496.342,3103.657,0,-634.42639,1
4262,10/8/2013,15,530.939,1064.687,2004.373,681.90889,1
4262,10/8/2013,16,315.681,3284.318,0,-704.88418,1
4262,10/8/2013,17,776.991,512.355,2310.653,976.95117,1
4262,10/8/2013,18,102.487,3497.512,0,-788.02984,1
4262,10/8/2013,19,495.63,632.621,2471.748,971.93213,1
4262,10/8/2013,20,3022.608,443.007,0,381.72567,1
4262,10/8/2013,21,54.817,3545.182,0,-806.62114,1
4262,10/8/2013,22,237.003,3362.996,0,-735.5686,1
4262,10/8/2013,23,129.604,3470.395,0,-777.45421,1
4262,10/8/2013,24,15.175,3584.824,0,-822.08152,1
4262,10/9/2013,1,398.979,3201.02,0,-672.39796,1
4262,10/9/2013,2,422.408,1566.335,1611.256,384.05575,1
4262,10/9/2013,3,2293.54,10.503,1295.956,908.85223,1
4262,10/9/2013,4,2149.704,4.673,1444.456,949.54937,1
4262,10/9/2013,5,671.554,0,2921.428,1334.4484,1
4262,10/9/2013,6,164.626,2330.275,1105.098,-45.48193,1
4262,10/9/2013,7,15.166,3584.833,0,-822.08503,1
4262,10/9/2013,8,93.353,3506.646,0,-791.5921,1
4262,10/9/2013,9,929.127,2670.872,0,-465.64024,1
4262,10/9/2013,10,641.463,2.337,2956.199,1343.70015,1
4262,10/9/2013,11,1341.856,2206.798,0,-292.86658,1
4262,10/9/2013,12,3577.972,0,12.676,577.79944,1
4262,10/9/2013,13,265.261,502.064,2832.674,1116.69012,1
4262,10/9/2013,14,265.818,3334.181,0,-724.33075,1
4262,10/9/2013,15,719.772,2880.227,0,-547.28869,1
4262,10/9/2013,16,263.609,3336.39,0,-725.19226,1
4262,10/9/2013,17,447.872,445.813,2706.314,1105.77441,1
4262,10/9/2013,18,376.938,722.692,2500.369,944.2459,1
4262,10/9/2013,19,472.846,3092.163,34.99,-620.84633,1
4262,10/9/2013,20,3590.662,5.83,0,573.16502,1
4262,10/9/2013,21,431.428,1491.962,1676.609,430.053,1
4262,10/9/2013,22,818.788,1421.048,1360.163,375.4335,1
4262,10/9/2013,23,1144.209,422.346,2033.444,939.98034,1
4262,10/9/2013,24,612.225,2987.774,0,-589.23202,1
4262,10/10/2013,1,627.405,2972.594,0,-583.31182,1
4262,10/10/2013,2,312.345,3287.654,0,-706.18522,1
4262,10/10/2013,3,189.881,3410.118,0,-753.94618,1
4262,10/10/2013,4,2708.956,880.549,0,230.90669,1
4262,10/10/2013,5,251.716,0,3348.283,1446.55342,1
4262,10/10/2013,6,261.13,3311.338,27.531,-708.26392,1
4262,10/10/2013,7,635.639,2964.36,0,-580.10056,1
4262,10/10/2013,8,314.555,1441.259,1844.185,493.39693,1
4262,10/10/2013,9,0,0,3599.999,1511.99958,1
4262,10/10/2013,10,0,0,3599.999,1511.99958,1
4262,10/10/2013,11,999.619,354.672,2245.708,1021.56184,1
4262,10/10/2013,12,2840.97,759.029,0,279.97853,1
4262,10/10/2013,13,632.226,172.776,2785.649,1231.39026,1
4262,10/10/2013,14,291.45,3308.549,0,-714.33427,1
4262,10/10/2013,15,48.125,3551.874,0,-809.23102,1
4262,10/10/2013,16,321.828,246.437,3031.734,1268.14025,1
4262,10/10/2013,17,743.234,1810.657,1046.108,141.83169,1
4262,10/10/2013,18,309.266,989.46,2301.273,788.44142,1
4262,10/10/2013,19,942.835,2584.894,0,-443.67202,1
4262,10/10/2013,20,2993.16,0,594,728.3856,1
4262,10/10/2013,21,130.614,3092.247,377.138,-531.92061,1
4262,10/10/2013,22,818.787,2687.92,0,-487.21568,1
4262,10/10/2013,23,366.062,3233.937,0,-685.23559,1
4262,10/10/2013,24,222.32,155.869,3221.81,1352.88153,1
4262,10/11/2013,1,665.353,2934.646,0,-568.5121,1
4262,10/11/2013,2,553.48,3046.519,0,-612.14257,1
4262,10/11/2013,3,755.948,2828.911,15.14,-523.33905,1
4262,10/11/2013,4,3477.545,118.959,1.161,529.53425,1
4262,10/11/2013,5,69.122,0,3525.034,1491.5738,1
4262,10/11/2013,6,279.954,3241.468,78.577,-667.74266,1
4262,10/11/2013,7,272.831,3327.168,0,-721.59568,1
4262,10/11/2013,8,510.163,3089.836,0,-629.0362,1
4262,10/11/2013,9,192.769,1995.341,1411.889,164.90799,1
4262,10/11/2013,10,854.838,1837.88,907.281,95.1197,1
4262,10/11/2013,11,129.27,2814.747,655.982,-351.19617,1
4262,10/11/2013,12,2509.206,0,1090.793,859.60602,1
4262,10/11/2013,13,546.585,5.841,3042.898,1364.12733,1
4262,10/11/2013,14,472.702,3126.949,0.348,-643.41979,1
4262,10/11/2013,15,677.886,2922.113,0,-563.62423,1
4262,10/11/2013,16,422.23,1462.066,1715.703,451.87688,1
4262,10/11/2013,17,479.628,800.519,2319.852,866.95895,1
4262,10/11/2013,18,52.508,1011.169,2536.322,841.08765,1
4262,10/11/2013,19,885.114,2714.885,0,-482.80531,1
4262,10/11/2013,20,2623.828,0,696.134,712.18876,1
4262,10/11/2013,21,193.714,2285.06,1121.225,-23.65506,1
4262,10/11/2013,22,509.015,3090.984,0,-629.48392,1
4262,10/11/2013,23,792.558,2807.441,0,-518.90215,1
4262,10/11/2013,24,304.496,1103.522,2191.981,715.54132,1
4262,10/12/2013,1,1944.307,795.819,859.873,489.19741,1
4262,10/12/2013,2,7.001,3592.998,0,-825.26938,1
4262,10/12/2013,3,551.855,2992.099,56.045,-576.34707,1
4262,10/12/2013,4,2893.949,0,695.542,755.15948,1
4262,10/12/2013,5,457.53,1241.109,1901.36,586.32093,1
4262,10/12/2013,6,58.33,3541.669,0,-805.25107,1
4262,10/12/2013,7,748.67,2851.329,0,-536.01847,1
4262,10/12/2013,8,828.655,2771.344,0,-504.82432,1
4262,10/12/2013,9,715.365,658.865,2225.769,897.74243,1
4262,10/12/2013,10,364.321,1481.448,1754.23,454.33492,1
4262,10/12/2013,11,342.948,3146.445,110.606,-622.35615,1
4262,10/12/2013,12,3325.662,4.659,269.678,644.29911,1
4262,10/12/2013,13,498.69,581.875,2512.421,1001.17597,1
4262,10/12/2013,14,759.877,2840.122,0,-531.64774,1
4262,10/12/2013,15,517.894,819.205,2262.9,844.86389,1
4262,10/12/2013,16,860.503,919.869,1819.627,690.35395,1
4262,10/12/2013,17,677.024,2922.975,0,-563.96041,1
4262,10/12/2013,18,831.524,0,2768.475,1295.80334,1
4262,10/12/2013,19,509.961,3007.419,82.619,-575.41263,1
4262,10/12/2013,20,3590.645,0,0,574.5032,1
4262,10/12/2013,21,521.594,1908.354,1163.031,133.00664,1
4262,10/12/2013,22,1000.749,2143.344,455.906,-141.36876,1
4262,10/12/2013,23,700.96,340.704,2558.335,1108.29238,1
4262,10/12/2013,24,825.087,2774.912,0,-506.21584,1
4262,10/13/2013,1,217.163,3382.836,0,-743.3062,1
4262,10/13/2013,2,350.343,3249.656,0,-691.366,1
4262,10/13/2013,3,493.726,3106.273,0,-635.44663,1
4262,10/13/2013,4,3201.158,218.632,172.027,534.15126,1
4262,10/13/2013,5,239.137,468.004,2892.858,1145.62136,1
4262,10/13/2013,6,548.365,3051.634,0,-614.13742,1
4262,10/13/2013,7,79.353,3051.081,469.565,-491.83485,1
4262,10/13/2013,8,333.929,1547.537,1718.533,419.27899,1
4262,10/13/2013,9,79.794,3520.205,0,-796.88011,1
4262,10/13/2013,10,473.052,2967.599,159.348,-539.93329,1
4262,10/13/2013,11,885.055,172.802,2542.142,1169.56398,1
4262,10/13/2013,12,3599.999,0,0,575.99984,1
4262,10/13/2013,13,766.95,404.689,2424.829,1048.06171,1
4262,10/13/2013,14,29.21,3570.789,0,-816.60787,1
4262,10/13/2013,15,253.366,3346.633,0,-729.18703,1
4262,10/13/2013,16,863.972,1494.818,1241.209,315.73516,1
4262,10/13/2013,17,337.232,993.007,2269.76,778.86471,1
4262,10/13/2013,18,471.809,2721.816,406.374,-379.85116,1
4262,10/13/2013,19,1719.74,1865.097,0,-153.81391,1
4262,10/13/2013,20,3599.999,0,0,575.99984,1
4262,10/13/2013,21,476.978,1227.667,1880.127,583.60641,1
4262,10/13/2013,22,917.347,2682.652,0,-470.23444,1
4262,10/13/2013,23,1470.913,865.263,1167.084,526.51087,1
4262,10/13/2013,24,529.519,0,3070.48,1374.32464,1
4262,10/14/2013,1,333.758,2852.304,413.937,-428.7751,1
4262,10/14/2013,2,147.2,3452.799,0,-770.59177,1
4262,10/14/2013,3,1424.907,2175.092,0,-272.28604,1
4262,10/14/2013,4,3335.167,18.148,242.02,631.10108,1
4262,10/14/2013,5,74.577,1136.282,2389.14,754.02626,1
4262,10/14/2013,6,156.066,3443.933,0,-767.13403,1
4262,10/14/2013,7,255.001,3344.998,0,-728.54938,1
4262,10/14/2013,8,693.066,754.279,2152.654,841.52107,1
4262,10/14/2013,9,181.999,2231.25,1186.75,14.36734,1
4262,10/14/2013,10,377.506,3222.493,0,-680.77243,1
4262,10/14/2013,11,1299.357,267.341,2019.295,994.51259,1
4262,10/14/2013,12,3592.968,0,0,574.87488,1
4262,10/14/2013,13,756.849,1144.989,1698.161,570.97599,1
4262,10/14/2013,14,691.512,2908.487,0,-558.31009,1
4262,10/14/2013,15,1136.697,2463.302,0,-384.68794,1
4262,10/14/2013,16,374.709,889.107,2336.183,836.65569,1
4262,10/14/2013,17,358.39,3241.609,0,-688.22767,1
4262,10/14/2013,18,491.816,2218.011,890.172,-57.57973,1
4262,10/14/2013,19,782.773,2418.064,399.162,-263.263,1
4262,10/14/2013,20,3451.968,148.031,0,518.26775,1
4262,10/14/2013,21,813.455,52.478,2723.56,1261.97806,1
4262,10/14/2013,22,213.33,2326.852,1059.817,-55.92002,1
4262,10/14/2013,23,900.692,955.112,1738.371,654.55078,1
4262,10/14/2013,24,1205.599,949.327,1445.073,581.48129,1
4262,10/15/2013,1,445.34,3154.659,0,-654.31717,1
4262,10/15/2013,2,926.935,2673.064,0,-466.49512,1
4262,10/15/2013,3,602.538,2997.461,0,-593.00995,1
4262,10/15/2013,4,2799.292,727.205,67.658,309.04593,1
4262,10/15/2013,5,281.423,0,3318.576,1438.8296,1
4262,10/15/2013,6,127.086,3371.203,101.71,-712.32473,1
4262,10/15/2013,7,127.048,3472.951,0,-778.45105,1
4262,10/15/2013,8,50.111,3549.888,0,-808.45648,1
4262,10/15/2013,9,408.337,416.045,2775.617,1135.40271,1
4262,10/15/2013,10,315.113,3284.886,0,-705.1057,1
4262,10/15/2013,11,359.411,2850.802,389.786,-434.46858,1
4262,10/15/2013,12,2466.509,2.334,855.622,753.46586,1
4262,10/15/2013,13,712.138,1.167,2852.77,1311.83707,1
4262,10/15/2013,14,255.746,2631.12,713.133,-264.72238,1
4262,10/15/2013,15,299.774,3300.225,0,-711.08791,1
4262,10/15/2013,16,762.085,1807.733,1030.181,138.83103,1
4262,10/15/2013,17,936.816,0,2663.183,1268.42742,1
4262,10/15/2013,18,371.051,2016.067,1212.881,105.08277,1
4262,10/15/2013,19,416.201,2600.191,583.607,-286.33683,1
4262,10/15/2013,20,3160.062,0,439.937,690.38346,1
4262,10/15/2013,21,677.807,774.314,2121.01,821.1811,1
4262,10/15/2013,22,839.785,2760.214,0,-500.48362,1
4262,10/15/2013,23,302.187,3297.812,0,-710.14684,1
4262,10/15/2013,24,166.764,3433.235,0,-762.96181,1
4262,10/16/2013,1,921.694,2638.649,39.656,-442.76271,1
4262,10/16/2013,2,195.943,3404.056,0,-751.582,1
4262,10/16/2013,3,219.221,3380.778,0,-742.50358,1
4262,10/16/2013,4,2278.625,0,1208.062,871.96604,1
4262,10/16/2013,5,51.335,3548.664,0,-807.97912,1
4262,10/16/2013,6,429.222,1893.37,1277.407,169.71136,1
4262,10/16/2013,7,346.288,2240.659,1013.052,-34.46365,1
4262,10/16/2013,8,155.057,3444.942,0,-767.52754,1
4262,10/16/2013,9,412.138,1081.219,2106.642,702.05135,1
4262,10/16/2013,10,346.14,3253.859,0,-693.00517,1
4262,10/16/2013,11,158.708,3441.291,0,-766.10365,1
4262,10/16/2013,12,2733.185,16.746,796.355,767.92712,1
4262,10/16/2013,13,380.79,90.374,3128.835,1354.25108,1
4262,10/16/2013,14,246.484,3353.515,0,-731.87101,1
4262,10/16/2013,15,557.205,2415.36,627.434,-202.85772,1
4262,10/16/2013,16,405.602,0,3194.397,1406.54306,1
4262,10/16/2013,17,2084.145,1515.854,0,-15.18322,1
4262,10/16/2013,18,1625.428,1974.571,0,-194.08285,1
4262,10/16/2013,19,393.263,1394.849,1811.887,503.09935,1
4262,10/16/2013,20,3186.2,2.329,407.97,680.60373,1
4262,10/16/2013,21,578.981,2200.327,820.691,-68.74803,1
4262,10/16/2013,22,1271.28,1890.998,437.721,-47.68192,1
4262,10/16/2013,23,1002.993,117.776,2479.23,1174.667,1
4262,10/16/2013,24,1253.728,2345.097,0,-338.77583,1
4262,10/17/2013,1,38.456,3561.543,0,-813.00193,1
4262,10/17/2013,2,960.096,2639.903,0,-453.56233,1
4262,10/17/2013,3,2209.497,1390.502,0,33.70406,1
4262,10/17/2013,4,3447.291,145.688,0,518.05832,1
4262,10/17/2013,5,68.09,2971.335,560.574,-437.07157,1
4262,10/17/2013,6,0,0,3599.999,1511.99958,1
4262,10/17/2013,7,138.871,2940.063,521.065,-435.14783,1
4262,10/17/2013,8,77.048,3522.951,0,-797.95105,1
4262,10/17/2013,9,818.391,2781.608,0,-508.82728,1
4262,10/17/2013,10,266.106,2506.86,827.033,-186.64698,1
4262,10/17/2013,11,1169.343,1473.012,957.644,250.5126,1
4262,10/17/2013,12,2861.212,332.429,392.341,546.11847,1
4262,10/17/2013,13,933.165,2323.939,342.895,-241.18367,1
4262,10/17/2013,14,517.264,3082.735,0,-626.26681,1
4262,10/17/2013,15,368.923,532.145,2698.931,1070.18535,1
4262,10/17/2013,16,269.68,2940.768,389.551,-469.61642,1
4262,10/17/2013,17,313.942,799.249,2486.808,910.86281,1
4262,10/17/2013,18,1015.861,2062.129,522.009,-92.50813,1
4262,10/17/2013,19,1260.496,0,2339.503,1184.27062,1
4262,10/17/2013,20,3114.326,149.247,320.097,598.40609,1
4262,10/17/2013,21,265.232,3327.773,0,-722.95067,1
4262,10/17/2013,22,78.111,3521.888,0,-797.53648,1
4262,10/17/2013,23,229.416,299.09,3071.493,1257.94292,1
4262,10/17/2013,24,1724.425,1875.574,0,-155.47402,1
4262,10/18/2013,1,26.776,3573.223,0,-817.55713,1
4262,10/18/2013,2,18.606,3581.393,0,-820.74343,1
4262,10/18/2013,3,0,3599.999,0,-827.99977,1
4262,10/18/2013,4,3259.594,277.293,56.123,481.32931,1
4262,10/18/2013,5,279.431,1312.927,2007.641,585.94497,1
4262,10/18/2013,6,58.224,3541.775,0,-805.29241,1
4262,10/18/2013,7,174.643,2971.6,453.756,-464.9476,1
4262,10/18/2013,8,781.613,1378.073,1440.313,413.03275,1
4262,10/18/2013,9,163.956,3436.043,0,-764.05693,1
4262,10/18/2013,10,839.246,2760.753,0,-500.69383,1
4262,10/18/2013,11,415.944,1317.1,1866.955,547.73914,1
4262,10/18/2013,12,3413.481,0,137.462,603.891,1
4262,10/18/2013,13,275.719,1383.333,1940.947,541.14619,1
4262,10/18/2013,14,311.461,3288.538,0,-706.52998,1
4262,10/18/2013,15,280.002,1771.404,1548.593,287.78646,1
