cow,date,hour,Walk,Rest,Eat,ACTIVITY_LEVEL,Target
2158,3/31/2015,11,137.454,3462.545,0,-774.39271,0
2158,3/31/2015,12,696.866,1502.751,1400.382,354.02627,0
2158,3/31/2015,13,2294.753,70.03,1235.216,869.8443,0
2158,3/31/2015,14,2406.965,74.363,1118.671,837.85273,0
2158,3/31/2015,15,303.355,0,3296.644,1433.12728,0
2158,3/31/2015,16,1163.067,1645.88,765.614,129.0962,0
2158,3/31/2015,17,130.114,3469.885,0,-777.25531,0
2158,3/31/2015,18,478.914,2310.52,810.565,-114.35606,0
2158,3/31/2015,19,1495.177,0,2104.822,1123.25356,0
2158,3/31/2015,20,1156.439,1567.578,875.982,192.39974,0
2158,3/31/2015,21,1290.866,2309.133,0,-324.56203,0
2158,3/31/2015,22,183.184,3416.815,0,-756.55801,0
2158,3/31/2015,23,135.466,3464.533,0,-775.16803,0
2158,3/31/2015,24,237.505,3362.494,0,-735.37282,0
2158,4/1/2015,1,739.5,41.475,2816.541,1291.72797,1
2158,4/1/2015,2,671.512,2817.461,111.026,-493.94319,1
2158,4/1/2015,3,770.104,2829.895,0,-527.65921,1
2158,4/1/2015,4,25.978,3574.021,0,-817.86835,1
2158,4/1/2015,5,891.225,1304.435,1404.339,432.39833,1
2158,4/1/2015,6,323.523,700.589,2575.887,972.50075,1
2158,4/1/2015,7,6.184,3593.815,0,-825.58801,1
2158,4/1/2015,8,279.495,2833.552,486.952,-402.47792,1
2158,4/1/2015,9,321.065,0,3278.934,1428.52268,1
2158,4/1/2015,10,535.212,0,3064.787,1372.84446,1
2158,4/1/2015,11,541.995,2463.923,594.081,-230.46907,1
2158,4/1/2015,12,146.078,3095.194,358.727,-537.8568,1
2158,4/1/2015,13,1203.381,0,2344.566,1177.25868,1
2158,4/1/2015,14,1297.184,171.056,2131.759,1063.54534,1
2158,4/1/2015,15,1009.249,3.724,2587.026,1247.17424,1
2158,4/1/2015,16,256.115,3343.884,0,-728.11492,1
2158,4/1/2015,17,403.197,3196.802,0,-670.75294,1
2158,4/1/2015,18,1103.736,843.706,1643.888,672.97834,1
2158,4/1/2015,19,3128.007,471.992,0,391.92296,1
2158,4/1/2015,20,335.287,3264.712,0,-697.23784,1
2158,4/1/2015,21,478.822,3121.177,0,-641.25919,1
2158,4/1/2015,22,281.463,3318.536,0,-718.2292,1
2158,4/1/2015,23,878.309,2721.69,0,-485.45926,1
2158,4/1/2015,24,375.307,3224.692,0,-681.63004,1
2158,4/2/2015,1,88.466,3511.533,0,-793.49803,1
2158,4/2/2015,2,0,3599.999,0,-827.99977,1
2158,4/2/2015,3,93.417,3502.871,3.711,-789.15499,1
2158,4/2/2015,4,252.43,3347.569,0,-729.55207,1
2158,4/2/2015,5,1964.575,367.302,1268.122,762.46378,1
2158,4/2/2015,6,467.476,922.21,2210.313,791.01932,1
2158,4/2/2015,7,679.232,2831.65,89.117,-505.17324,1
2158,4/2/2015,8,353.944,2279.099,966.956,-61.44021,1
2158,4/2/2015,9,512.061,0,3087.938,1378.86372,1
2158,4/2/2015,10,663.589,2.475,2933.935,1337.85769,1
2158,4/2/2015,11,1967.842,7.417,1616.706,992.16533,1
2158,4/2/2015,12,678.232,2.478,2919.289,1334.04856,1
2158,4/2/2015,13,536.503,2.479,3061.017,1370.89745,1
2158,4/2/2015,14,2390.77,655.92,553.309,464.05138,1
2158,4/2/2015,15,557.549,0,3042.45,1367.03684,1
2158,4/2/2015,16,819.643,2416.375,363.981,-271.75135,1
2158,4/2/2015,17,616.997,2983.002,0,-587.37094,1
2158,4/2/2015,18,996.829,567.248,2035.922,884.11284,1
2158,4/2/2015,19,2206.087,1393.212,0.7,32.82916,1
2158,4/2/2015,20,712.896,2887.103,0,-549.97033,1
2158,4/2/2015,21,403.441,3196.558,0,-670.65778,1
2158,4/2/2015,22,2180.017,1419.982,0,22.20686,1
2158,4/2/2015,23,127.513,3472.486,0,-778.2697,1
2158,4/2/2015,24,65.567,3534.432,0,-802.42864,1
2158,4/3/2015,1,93.458,3506.541,0,-791.55115,1
2158,4/3/2015,2,727.168,2872.831,0,-544.40425,1
2158,4/3/2015,3,230.787,3369.212,0,-737.99284,1
2158,4/3/2015,4,1040.646,2550.067,8.044,-416.63357,1
2158,4/3/2015,5,2439.646,92.59,1065.289,816.46904,1
2158,4/3/2015,6,1720.347,940.582,939.07,453.33106,1
2158,4/3/2015,7,679.232,2831.65,89.117,-505.17324,1
2158,4/3/2015,8,91.667,527.262,817.777,236.8628,1
2158,4/3/2015,9,414.386,0,3185.613,1404.25922,1
2158,4/3/2015,10,913.165,10.535,2676.299,1267.72893,1
2158,4/3/2015,11,526.232,1017.892,2055.875,713.54946,1
2158,4/3/2015,12,1173.77,1117.021,1309.208,480.75573,1
2158,4/3/2015,13,3599.999,0,0,575.99984,1
2158,4/3/2015,14,2678.785,72.609,848.605,768.31963,1
2158,4/3/2015,15,955.575,628.184,2016.24,855.23048,1
2158,4/3/2015,16,239.309,3360.69,0,-734.66926,1
2158,4/3/2015,17,238.346,3361.653,0,-735.04483,1
2158,4/3/2015,18,1266.993,62.198,2260.888,1137.9863,1
2158,4/3/2015,19,2584.696,417.991,597.312,568.28447,1
2158,4/3/2015,20,496.594,3103.405,0,-634.32811,1
2158,4/3/2015,21,189.498,3410.501,0,-754.09555,1
2158,4/3/2015,22,398.644,3201.355,0,-672.52861,1
2158,4/3/2015,23,200.545,3399.454,0,-749.78722,1
2158,4/3/2015,24,657.997,2942.002,0,-571.38094,1
2158,4/4/2015,1,0,3599.999,0,-827.99977,1
2158,4/4/2015,2,22.285,3577.714,0,-819.30862,1
2158,4/4/2015,3,48.272,3551.727,0,-809.17369,1
2158,4/4/2015,4,0,3599.999,0,-827.99977,1
2158,4/4/2015,5,1529.056,1559.311,511.632,100.89287,1
2158,4/4/2015,6,371.017,7.434,3221.548,1410.70306,1
2158,4/4/2015,7,591.85,2931.625,76.524,-547.43767,1
2158,4/4/2015,8,246.981,3351.778,1.24,-730.87118,1
2158,4/4/2015,9,510.765,1340.69,1739.873,504.11036,1
2158,4/4/2015,10,686.363,70.172,2843.464,1287.9334,1
2158,4/4/2015,11,48.896,3551.103,0,-808.93033,1
2158,4/4/2015,12,557.001,1669.402,1343.88,269.5873,1
2158,4/4/2015,13,1383.812,1.855,2208.141,1148.40249,1
2158,4/4/2015,14,2274.855,53.233,1271.911,885.93583,1
2158,4/4/2015,15,636.914,0,2963.085,1346.40194,1
2158,4/4/2015,16,1858.188,7.432,1734.379,1024.0399,1
2158,4/4/2015,17,829.699,2728.827,41.473,-477.45971,1
2158,4/4/2015,18,1283.887,57.667,2258.445,1140.70541,1
2158,4/4/2015,19,551.335,3042.469,6.195,-608.95237,1
2158,4/4/2015,20,153.55,3446.449,0,-768.11527,1
2158,4/4/2015,21,1171.248,2428.751,0,-371.21305,1
2158,4/4/2015,22,274.863,3325.136,0,-720.8032,1
2158,4/4/2015,23,471.689,698.604,2429.706,935.26784,1
2158,4/4/2015,24,764.923,1875.157,959.919,94.26755,1
2158,4/5/2015,1,1831.017,1768.982,0,-113.90314,1
2158,4/5/2015,2,480.452,3099.744,19.803,-627.75154,1
2158,4/5/2015,3,614.517,2983.624,1.858,-587.13044,1
2158,4/5/2015,4,581.755,2920.549,97.695,-537.61357,1
2158,4/5/2015,5,1945.047,1637.648,17.304,-58.18384,1
2158,4/5/2015,6,723.459,4.949,2871.591,1320.68339,1
2158,4/5/2015,7,434.176,2279.084,884.884,-83.06988,1
2158,4/5/2015,8,727.176,127.147,2745.676,1240.28827,1
2158,4/5/2015,9,736.27,0,2863.729,1320.56938,1
2158,4/5/2015,10,500.405,2971.535,128.059,-549.60347,1
2158,4/5/2015,11,24.776,3575.223,0,-818.33713,1
2158,4/5/2015,12,296.848,1448.251,1854.9,493.45595,1
2158,4/5/2015,13,2970.44,384.822,244.737,489.55088,1
2158,4/5/2015,14,2174.989,41.511,1383.499,919.52029,1
2158,4/5/2015,15,807.071,2.482,2790.446,1300.54782,1
2158,4/5/2015,16,3104.549,192.836,176.101,526.33798,1
2158,4/5/2015,17,2340.947,31.028,1228.024,883.18516,1
2158,4/5/2015,18,2487.254,0,1112.745,865.31354,1
2158,4/5/2015,19,932.324,1671.827,995.848,182.90779,1
2158,4/5/2015,20,217.709,3382.29,0,-743.09326,1
2158,4/5/2015,21,84.702,3515.297,0,-794.96599,1
2158,4/5/2015,22,152.443,3447.556,0,-768.547,1
2158,4/5/2015,23,280.969,3319.03,0,-718.42186,1
2158,4/5/2015,24,12.372,3587.627,0,-823.17469,1
2158,4/6/2015,1,325.353,3157.73,116.916,-625.1167,1
2158,4/6/2015,2,72.971,3527.028,0,-799.54108,1
2158,4/6/2015,3,182.991,3417.008,0,-756.63328,1
2158,4/6/2015,4,94.583,3505.416,0,-791.1124,1
2158,4/6/2015,5,749.858,1612.15,1237.991,269.139,1
2158,4/6/2015,6,1512.571,63.687,2022.505,1076.81545,1
2158,4/6/2015,7,1878.566,20.396,1679.405,1001.22958,1
2158,4/6/2015,8,411.957,0,3188.042,1404.89076,1
2158,4/6/2015,9,1562.395,420.518,1617.086,832.44018,1
2158,4/6/2015,10,555.893,3044.106,0,-611.2015,1
2158,4/6/2015,11,154.978,3445.021,0,-767.55835,1
2158,4/6/2015,12,1283.428,755.436,1551.212,683.10724,1
2158,4/6/2015,13,2918.307,36.619,645.073,729.43741,1
2158,4/6/2015,14,2302.54,107.288,1190.171,843.60198,1
2158,4/6/2015,15,565.801,3.735,3030.463,1362.46357,1
2158,4/6/2015,16,2655.484,80.964,835.516,757.17244,1
2158,4/6/2015,17,1607.065,0,1992.934,1094.16268,1
2158,4/6/2015,18,3599.999,0,0,575.99984,1
2158,4/6/2015,19,1344.425,0,2255.574,1162.44908,1
2158,4/6/2015,20,2335.148,1264.851,0,82.70795,1
2158,4/6/2015,21,806.944,2793.055,0,-513.29161,1
2158,4/6/2015,22,97.075,3502.924,0,-790.14052,1
2158,4/6/2015,23,169.46,3430.539,0,-761.91037,1
2158,4/6/2015,24,557.302,3042.697,0,-610.65199,1
2158,4/7/2015,1,878.988,2716.071,4.94,-481.98345,0
2158,4/7/2015,2,114.412,3485.587,0,-783.37909,0
2158,4/7/2015,3,398.843,3180.132,21.024,-658.7854,0
2158,4/7/2015,4,117.467,3482.532,0,-782.18764,0
2158,4/7/2015,5,966.67,986.835,1646.494,619.22263,0
2158,4/7/2015,6,219.595,3.717,3376.687,1452.48883,0
2158,4/7/2015,7,884.651,1900.208,800.293,40.61938,0
2158,4/7/2015,8,8.663,3591.336,0,-824.6212,0
2158,4/7/2015,9,1306.665,1726.673,566.661,49.92923,0
2158,4/7/2015,10,114.124,0,3485.875,1482.32734,0
2158,4/7/2015,11,795.92,1369.071,1426.314,411.51275,0
2158,4/7/2015,12,1319.626,1710.978,569.395,56.76112,0
2158,4/7/2015,13,929.183,855.211,1815.605,714.52485,0
2158,4/7/2015,14,2694.685,151.026,751.803,712.17088,0
2158,4/7/2015,15,344.58,0,3255.419,1422.40878,0
2158,4/7/2015,16,1292.145,2133.105,160.388,-216.50799,0
2158,4/7/2015,17,419.964,3180.035,0,-664.21381,0
2158,4/7/2015,18,1057.444,1100.873,1436.709,519.40803,0
2158,4/7/2015,19,3020.351,168.395,411.253,617.25157,0
2158,4/7/2015,20,250.872,3349.127,0,-730.15969,0
2158,4/7/2015,21,559.77,3040.229,0,-609.68947,0
2158,4/7/2015,22,759.699,6.197,2823.578,1306.02929,0
2158,4/7/2015,23,1264.472,2335.527,0,-334.85569,0
2158,4/7/2015,24,1212.027,2387.972,0,-355.30924,0
2158,4/8/2015,1,417.655,3182.344,0,-665.11432,1
2158,4/8/2015,2,21.03,3578.969,0,-819.79807,1
2158,4/8/2015,3,209.643,3390.356,0,-746.239,1
2158,4/8/2015,4,195.389,3402.138,2.472,-750.19126,1
2158,4/8/2015,5,977.684,1418.143,1204.172,336.00879,1
2158,4/8/2015,6,387.546,4.954,3207.499,1408.01752,1
2158,4/8/2015,7,823.26,2239.028,537.711,-157.41622,1
2158,4/8/2015,8,285.623,3314.376,0,-716.6068,1
2158,4/8/2015,9,187.347,3039.151,373.501,-512.15879,1
2158,4/8/2015,10,1612.963,407.937,1547.453,814.17883,1
2158,4/8/2015,11,158.604,3441.395,0,-766.14421,1
2158,4/8/2015,12,1028.042,1611.314,960.643,197.35456,1
2158,4/8/2015,13,821.014,5.596,2773.389,1294.89854,1
2158,4/8/2015,14,2143.818,429.742,1026.439,675.2746,1
2158,4/8/2015,15,197.02,0,3402.979,1460.77438,1
2158,4/8/2015,16,958.107,1858.365,766.606,47.84769,1
2158,4/8/2015,17,12.423,3587.576,0,-823.1548,1
2158,4/8/2015,18,3.724,3596.275,0,-826.54741,1
2158,4/8/2015,19,334.304,2016.522,1249.173,114.34124,1
2158,4/8/2015,20,535.422,186.288,2878.289,1251.70266,1
2158,4/8/2015,21,727.605,2871.153,1.241,-543.42717,1
2158,4/8/2015,22,2373.902,1226.097,0,97.82201,1
2158,4/8/2015,23,1051.841,2516.571,23.537,-400.63123,1
2158,4/8/2015,24,197.281,3383.528,17.953,-739.10622,1
2158,4/9/2015,1,859.248,2587.164,148.633,-395.14218,1
2158,4/9/2015,2,207.439,3392.56,0,-747.09856,1
2158,4/9/2015,3,336.749,3263.25,0,-696.66766,1
2158,4/9/2015,4,846.144,2726.618,27.237,-480.29956,1
2158,4/9/2015,5,1613.648,709.408,1276.943,631.3359,1
2158,4/9/2015,6,1283.913,58.842,2240.529,1132.9146,1
2158,4/9/2015,7,1371.094,2113.092,16.1,-259.87412,1
2158,4/9/2015,8,1158.211,1888.617,532.716,-25.32743,1
2158,4/9/2015,9,1540.663,0,2059.336,1111.4272,1
2158,4/9/2015,10,231.942,0,3368.057,1451.69466,1
2158,4/9/2015,11,791.793,1504.457,1303.749,328.23635,1
2158,4/9/2015,12,770.361,1379.622,1450.016,414.95142,1
2158,4/9/2015,13,480.393,1282.885,1836.721,553.22215,1
2158,4/9/2015,14,2167.451,565.868,866.68,580.64812,1
2158,4/9/2015,15,413.029,0,3186.97,1404.61204,1
2158,4/9/2015,16,877.757,1406.507,1315.735,369.55321,1
2158,4/9/2015,17,662.971,2923.918,13.11,-560.91958,1
2158,4/9/2015,18,582.458,2811.35,202.456,-468.3857,1
2158,4/9/2015,19,1101.043,1948.037,550.919,-40.49565,1
2158,4/9/2015,20,480.814,3072.647,46.538,-610.23261,1
2158,4/9/2015,21,145.848,3454.151,0,-771.11905,1
2158,4/9/2015,22,211.909,3384.995,3.095,-743.34351,1
2158,4/9/2015,23,280.824,580.413,2738.762,1061.71689,1
2158,4/9/2015,24,1283.432,2288.054,28.513,-308.92784,1
2158,4/10/2015,1,608.25,2912.471,79.278,-539.25157,1
2158,4/10/2015,2,611.128,2971.53,17.341,-578.3882,1
2158,4/10/2015,3,444.633,3129.975,21.673,-639.65031,1
2158,4/10/2015,4,680.4,2863.871,54.491,-526.94011,1
2158,4/10/2015,5,1316.635,629.668,1653.696,760.39028,1
2158,4/10/2015,6,446.447,8.06,3145.492,1390.68436,1
2158,4/10/2015,7,153.095,3328.168,118.736,-691.11432,1
2158,4/10/2015,8,27.894,3572.105,0,-817.12111,1
2158,4/10/2015,9,1540.663,0,2059.336,1111.4272,1
2158,4/10/2015,10,662.133,495.764,2006.12,834.48596,1
2158,4/10/2015,11,8.086,3591.913,0,-824.84623,1
2158,4/10/2015,12,770.361,1379.622,1450.016,414.95142,1
2158,4/10/2015,13,736.307,977.245,1395.463,479.13723,1
2158,4/10/2015,14,2008.842,1554.457,36.7,-20.69639,1
2158,4/10/2015,15,755.678,0,2844.321,1315.5233,1
2158,4/10/2015,16,2443.535,896.002,260.462,294.27918,1
2158,4/10/2015,17,626.111,1835.512,1138.376,156.12792,1
2158,4/10/2015,18,637.837,2947.56,14.602,-569.75204,1
2158,4/10/2015,19,528.724,3071.275,0,-621.79741,1
2158,4/10/2015,20,214.634,3385.365,0,-744.29251,1
2158,4/10/2015,21,508.458,2444.957,646.584,-209.42155,1
2158,4/10/2015,22,969.68,276.643,2353.676,1080.06483,1
2158,4/10/2015,23,190.81,3409.189,0,-753.58387,1
2158,4/10/2015,24,702.16,2897.839,0,-554.15737,1
2158,4/11/2015,1,22.917,3577.082,0,-819.06214,0
2158,4/11/2015,2,528.867,3068.655,2.477,-620.13159,0
2158,4/11/2015,3,278.099,3316.946,4.954,-716.32106,0
2158,4/11/2015,4,0,3599.999,0,-827.99977,0
2158,4/11/2015,5,1732.446,668.445,1199.108,627.07437,0
2158,4/11/2015,6,442.776,1.241,3153.508,1395.03209,0
2158,4/11/2015,7,397.157,0,3202.842,1408.73876,0
2158,4/11/2015,8,125.305,0,2044.64,878.7976,0
2158,4/11/2015,9,1146.676,616.714,1832.884,811.43522,0
2158,4/11/2015,10,204.342,3395.657,0,-748.30639,0
2158,4/11/2015,11,343.136,3256.863,0,-694.17673,0
2158,4/11/2015,12,1161.748,1309.214,867.731,249.20748,0
2158,4/11/2015,13,697.676,2901.082,1.241,-555.09948,0
2158,4/11/2015,14,1372.451,640.821,1586.727,738.62867,0
2158,4/11/2015,15,323.828,1.245,3274.926,1426.99505,0
2158,4/11/2015,16,1159.302,1595.924,844.773,173.23046,0
2158,4/11/2015,17,1594.95,880.797,1124.252,524.79453,0
2158,4/11/2015,18,1115.215,2484.784,0,-393.06592,0
2158,4/11/2015,19,13.668,3586.331,0,-822.66925,0
2158,4/11/2015,20,80.703,3519.296,0,-796.5256,0
2158,4/11/2015,21,392.621,2615.806,591.572,-290.35578,0
2158,4/11/2015,22,928.667,2391.587,279.745,-283.98539,0
2158,4/11/2015,23,370.49,3228.263,1.246,-682.69877,0
2158,4/11/2015,24,57.249,1441.269,22.306,-312.96351,0
2158,4/12/2015,1,792.064,2463.465,341.991,-296.23049,1
2158,4/12/2015,2,634.801,2962.101,3.097,-578.41433,1
2158,4/12/2015,3,141.142,3437.806,21.051,-759.27124,1
2158,4/12/2015,4,125.563,3474.436,0,-779.0302,1
2158,4/12/2015,5,1411.162,284.297,1904.54,960.30441,1
2158,4/12/2015,6,697.43,0,2902.569,1330.66778,1
2158,4/12/2015,7,568.133,5.578,3026.288,1360.6593,1
2158,4/12/2015,8,702.856,0,2895.89,1328.73076,1
2158,4/12/2015,9,1276.013,1093.532,1224.242,466.83136,1
2158,4/12/2015,10,226.998,3373.001,0,-739.47055,1
2158,4/12/2015,11,107.908,3492.091,0,-785.91565,1
2158,4/12/2015,12,1227.887,1421.25,915.964,254.2793,1
2158,4/12/2015,13,1108.285,1207.212,1284.502,439.15768,1
2158,4/12/2015,14,1411.101,369.15,1819.748,905.16582,1
2158,4/12/2015,15,1624.91,7.485,1967.604,1084.65773,1
2158,4/12/2015,16,1321.39,0,2278.609,1168.43818,1
2158,4/12/2015,17,2464.126,105.418,916.819,755.078,1
2158,4/12/2015,18,576.733,2924.582,92.445,-541.54968,1
2158,4/12/2015,19,699.53,2862.486,37.983,-530.49412,1
2158,4/12/2015,20,1109.672,2482.864,7.463,-390.37674,1
2158,4/12/2015,21,1742.324,1350.102,500.112,178.29542,1
2158,4/12/2015,22,132.846,3465.911,1.242,-775.38253,1
2158,4/12/2015,23,370.49,3228.263,1.246,-682.69877,1
2158,4/12/2015,24,179.358,3400.781,19.86,-745.14115,1
2158,4/13/2015,1,310.29,3285.984,3.725,-704.56542,1
2158,4/13/2015,2,136.44,3435.028,28.531,-756.24302,1
2158,4/13/2015,3,433.951,3120.779,45.269,-629.33403,1
2158,4/13/2015,4,65.647,3534.352,0,-802.39744,1
2158,4/13/2015,5,1366.52,369.157,1864.322,916.75233,1
2158,4/13/2015,6,1292.366,2.476,2305.157,1174.37502,1
2158,4/13/2015,7,1227.183,2232.251,140.565,-258.03115,1
2158,4/13/2015,8,850.423,2114.865,634.711,-83.77265,1
2158,4/13/2015,9,546.609,0,3053.39,1369.88124,1
2158,4/13/2015,10,566.347,0,3033.652,1364.74936,1
2158,4/13/2015,11,575.311,0,3024.688,1362.41872,1
2158,4/13/2015,12,1650.598,0,1935.678,1077.08044,1
2158,4/13/2015,13,1396.402,1067.086,1136.511,455.32916,1
2158,4/13/2015,14,1843.52,565.946,1190.533,664.81948,1
2158,4/13/2015,15,412.905,0,3187.094,1404.64428,1
2158,4/13/2015,16,898.406,1875.874,824.472,58.57218,1
2158,4/13/2015,17,273.31,3326.689,0,-721.40887,1
2158,4/13/2015,18,66.657,3533.342,0,-802.00354,1
2158,4/13/2015,19,3287.362,223.01,89.627,512.32896,1
2158,4/13/2015,20,1071.145,2501.675,16.76,-396.96285,1
2158,4/13/2015,21,1854.359,1612.069,121.645,-22.98753,1
2158,4/13/2015,22,216.544,3383.455,0,-743.54761,1
2158,4/13/2015,23,78.198,3521.801,0,-797.50255,1
2158,4/13/2015,24,417.594,2649.015,533.39,-318.43461,1
2158,4/14/2015,1,995.096,1014.148,1590.755,594.07842,0
2158,4/14/2015,2,1075.14,2524.859,0,-408.69517,0
2158,4/14/2015,3,749.387,2850.612,0,-535.73884,0
2158,4/14/2015,4,240.008,3359.991,0,-734.39665,0
2158,4/14/2015,5,2729.909,771.492,98.598,300.75344,0
2158,4/14/2015,6,2172.32,925.022,451.856,324.59566,0
2158,4/14/2015,7,194.187,2114.44,1291.372,87.12496,0
2158,4/14/2015,8,630.887,2056.709,912.403,11.10811,0
2158,4/14/2015,9,325.91,0,3274.089,1427.26298,0
2158,4/14/2015,10,2253.765,62.27,1242.854,868.27898,0
2158,4/14/2015,11,669.312,1251.169,1663.309,517.91083,0
2158,4/14/2015,12,610.362,2314.985,674.652,-151.43479,0
2158,4/14/2015,13,1686.174,802.891,1109.061,550.92853,0
2158,4/14/2015,14,969.172,1589.418,1041.409,226.89316,0
2158,4/14/2015,15,666.494,0,2933.505,1338.71114,0
2158,4/14/2015,16,1848.909,960.226,790.864,407.13634,0
2158,4/14/2015,17,1263.898,2334.221,1.88,-333.85755,0
2158,4/14/2015,18,1549.69,1310.33,739.979,257.36568,0
2158,4/14/2015,19,1606.972,2.485,1985.556,1090.47749,0
2158,4/14/2015,20,733.37,2866.629,0,-541.98547,0
2158,4/14/2015,21,878.848,2721.151,0,-485.24905,0
2158,4/14/2015,22,287.334,3312.665,0,-715.93951,0
2158,4/14/2015,23,66.434,3533.565,0,-802.09051,0
2158,4/14/2015,24,0,3599.999,0,-827.99977,0
2158,4/15/2015,1,16.141,3559.648,24.21,-805.96828,0
2158,4/15/2015,2,39.092,3560.907,0,-812.75389,0
2158,4/15/2015,3,114.098,3485.901,0,-783.50155,0
2158,4/15/2015,4,187.917,3412.082,0,-754.71214,0
2158,4/15/2015,5,3129.332,347.84,120.343,471.23398,0
2158,4/15/2015,6,2712.474,612.708,274.817,408.49614,0
2158,4/15/2015,7,562.858,2057.47,979.671,28.301,0
2158,4/15/2015,8,202.271,3394.623,3.105,-747.09583,0
2158,4/15/2015,9,490.975,396.299,2712.725,1126.75173,0
2158,4/15/2015,10,868.792,0,2729.967,1285.59286,0
2158,4/15/2015,11,1201.421,1359.644,1017.124,306.70132,0
2158,4/15/2015,12,455.718,2900.329,243.952,-491.70095,0
2158,4/15/2015,13,956.627,0,2643.372,1263.27656,0
2158,4/15/2015,14,2286.248,243.468,1062.792,756.17468,0
2158,4/15/2015,15,330.269,0,3269.73,1426.12964,0
2158,4/15/2015,16,794.66,1929.581,875.758,51.16033,0
2158,4/15/2015,17,179,3420.999,0,-758.18977,0
2158,4/15/2015,18,306.369,3293.63,0,-708.51586,0
2158,4/15/2015,19,2368.035,810.376,421.588,369.56608,0
2158,4/15/2015,20,1727.962,164.498,1707.539,955.80576,0
2158,4/15/2015,21,744.364,2855.635,0,-537.69781,0
2158,4/15/2015,22,557.647,3042.352,0,-610.51744,0
2158,4/15/2015,23,560.052,3039.947,0,-609.57949,0
2158,4/15/2015,24,80.027,3519.972,0,-796.78924,0
2158,4/16/2015,1,232.136,3367.863,0,-737.46673,1
2158,4/16/2015,2,250.037,3348.721,1.241,-729.67869,1
2158,4/16/2015,3,146.427,3453.572,0,-770.89324,1
2158,4/16/2015,4,137.116,3462.883,0,-774.52453,1
2158,4/16/2015,5,1871.695,352.747,1375.557,796.07333,1
2158,4/16/2015,6,461.338,0,3138.661,1392.0517,1
2158,4/16/2015,7,328.745,3271.254,0,-699.78922,1
2158,4/16/2015,8,2362.314,1206.686,26.038,111.36842,1
2158,4/16/2015,9,1361.7,80.694,2156.359,1104.98316,1
2158,4/16/2015,10,678.996,0,2921.003,1335.46062,1
2158,4/16/2015,11,2776.874,0,823.125,790.01234,1
2158,4/16/2015,12,1121.015,896.932,1582.052,637.52988,1
2158,4/16/2015,13,1205.811,1642.632,751.556,130.77792,1
2158,4/16/2015,14,1959.243,293.33,1347.426,811.9319,1
2158,4/16/2015,15,423.415,0,3176.584,1401.91168,1
2158,4/16/2015,16,1296.504,920.753,1364.023,568.55711,1
2158,4/16/2015,17,905.906,2694.093,0,-474.69643,1
2158,4/16/2015,18,539.503,3060.496,0,-617.5936,1
2158,4/16/2015,19,1297.013,1204.491,1086.687,386.89769,1
2158,4/16/2015,20,36.592,3563.407,0,-813.72889,1
2158,4/16/2015,21,547.01,3052.989,0,-614.66587,1
2158,4/16/2015,22,766.335,962.523,1869.899,686.59089,1
2158,4/16/2015,23,3191.332,63.893,334.233,636.29559,1
2158,4/16/2015,24,399.819,2801.484,398.696,-412.91796,1
2158,4/17/2015,1,92.391,3507.608,0,-791.96728,0
2158,4/17/2015,2,148.84,3451.159,0,-769.95217,0
2158,4/17/2015,3,134.047,3387.763,78.189,-724.89859,0
2158,4/17/2015,4,278.506,3273.752,47.741,-688.35078,0
2158,4/17/2015,5,1183.815,897.733,1518.451,620.68123,0
2158,4/17/2015,6,551.612,10.551,3037.836,1361.72231,0
2158,4/17/2015,7,367.086,0,3232.913,1416.55722,0
2158,4/17/2015,8,1047.65,1487.151,1065.198,272.96243,0
2158,4/17/2015,9,1053.24,6.204,2540.555,1234.12458,0
2158,4/17/2015,10,2978.456,141.328,480.215,645.73782,0
2158,4/17/2015,11,249.876,0,3350.123,1447.03182,0
2158,4/17/2015,12,706.726,0,2893.273,1328.25082,0
2158,4/17/2015,13,291.093,1962.696,1346.21,160.563,0
2158,4/17/2015,14,2290.697,157.532,1114.534,798.38344,0
2158,4/17/2015,15,2824.151,198.996,561.356,641.8646,0
2158,4/17/2015,16,2566.874,384.268,645.138,593.27616,0
2158,4/17/2015,17,1554.945,1867.933,177.121,-106.44257,0
2158,4/17/2015,18,1026.532,2360.915,212.552,-289.49349,0
2158,4/17/2015,19,731.957,635.336,2230.226,907.68076,0
2158,4/17/2015,20,347.725,2112.514,1139.76,48.45698,0
2158,4/17/2015,21,91.138,3508.861,0,-792.45595,0
2158,4/17/2015,22,306.181,3284.52,9.298,-702.54548,0
2158,4/17/2015,23,24.8,3575.199,0,-818.32777,0
2158,4/17/2015,24,53.298,3544.216,2.485,-805.5983,0
2158,4/18/2015,1,63.836,3536.163,0,-803.10373,1
2158,4/18/2015,2,66.948,3533.051,0,-801.89005,1
2158,4/18/2015,3,29.135,3570.864,0,-816.63712,1
2158,4/18/2015,4,17.353,3582.646,0,-821.2321,1
2158,4/18/2015,5,1646.658,664.944,1287.158,651.13452,1
2158,4/18/2015,6,1535.123,120.848,1944.028,1034.3164,1
2158,4/18/2015,7,157.397,0,3442.602,1471.07636,1
2158,4/18/2015,8,1215.188,1005.674,1379.137,542.3626,1
2158,4/18/2015,9,861.842,2736.916,0,-491.59596,1
2158,4/18/2015,10,299.94,1474.716,1824.103,474.92898,1
2158,4/18/2015,11,992.617,2451.849,155.533,-339.78269,1
2158,4/18/2015,12,690.476,0,2909.523,1332.47582,1
